idea_id,focus_area,idea_type,title,idea,persona,surface,mechanic,target_outcome,revenue_potential,lead_quality_impact,effort,effort_inverse,confidence,composite_score,phase
C05714,click_cpc_ctr_dashboards,feature,Click Cpc Ctr Dashboards: Variant Allocator for ad performance dashboard,Build a feature upgrade targeting founder on ad performance dashboard using variant allocator to better upgrade conversion.,founder,ad_performance_dashboard,variant_allocator,better_upgrade_conversion,82,78,62,38,67,69.95,P2
C05715,click_cpc_ctr_dashboards,workflow,Click Cpc Ctr Dashboards: Holdout Management for ad performance dashboard,Build a workflow upgrade targeting founder on ad performance dashboard using holdout management to increase demo bookings.,founder,ad_performance_dashboard,holdout_management,increase_demo_bookings,67,83,80,20,60,60.55,P3
C05716,click_cpc_ctr_dashboards,optimization,Click Cpc Ctr Dashboards: Holdout Management for ad performance dashboard,Build a optimization upgrade targeting founder on ad performance dashboard using holdout management to improve mql to sql.,founder,ad_performance_dashboard,holdout_management,improve_mql_to_sql,67,76,37,63,54,66.5,P2
C05717,event_taxonomy,governance,Event Taxonomy: Personalized Prompting for homepage chat widget,Build a governance upgrade targeting founder on homepage chat widget using personalized prompting to increase demo bookings.,founder,homepage_chat_widget,personalized_prompting,increase_demo_bookings,78,77,50,50,69,70.8,P2
C05718,event_taxonomy,qa_guardrail,Event Taxonomy: Personalized Prompting for homepage chat widget,Build a qa_guardrail upgrade targeting founder on homepage chat widget using personalized prompting to increase demo bookings.,founder,homepage_chat_widget,personalized_prompting,increase_demo_bookings,58,52,25,75,67,61.25,P3
C05719,event_taxonomy,automation,Event Taxonomy: Personalized Prompting for homepage chat widget,Build a automation upgrade targeting founder on homepage chat widget using personalized prompting to improve mql to sql.,founder,homepage_chat_widget,personalized_prompting,improve_mql_to_sql,58,87,53,47,76,65.75,P3
C05720,event_taxonomy,feature,Event Taxonomy: Personalized Prompting for homepage chat widget,Build a feature upgrade targeting founder on homepage chat widget using personalized prompting to improve ad ctr.,founder,homepage_chat_widget,personalized_prompting,improve_ad_ctr,76,69,31,69,69,71.8,P2
C05721,event_taxonomy,governance,Event Taxonomy: Personalized Prompting for homepage chat widget,Build a governance upgrade targeting founder on homepage chat widget using personalized prompting to improve ad ctr.,founder,homepage_chat_widget,personalized_prompting,improve_ad_ctr,72,62,26,74,100,74.1,P2
C05722,event_taxonomy,qa_guardrail,Event Taxonomy: Personalized Prompting for homepage chat widget,Build a qa_guardrail upgrade targeting founder on homepage chat widget using personalized prompting to increase pipeline velocity.,founder,homepage_chat_widget,personalized_prompting,increase_pipeline_velocity,46,54,99,1,80,44.1,P3
C05723,event_taxonomy,feature,Event Taxonomy: Personalized Prompting for homepage chat widget,Build a feature upgrade targeting founder on homepage chat widget using personalized prompting to reduce churn risk.,founder,homepage_chat_widget,personalized_prompting,reduce_churn_risk,48,65,56,44,78,55.95,P3
C05724,event_taxonomy,analytics,Event Taxonomy: Personalized Prompting for homepage chat widget,Build a analytics upgrade targeting founder on homepage chat widget using personalized prompting to reduce churn risk.,founder,homepage_chat_widget,personalized_prompting,reduce_churn_risk,67,80,46,54,57,66.15,P2
C05725,event_taxonomy,optimization,Event Taxonomy: Personalized Prompting for homepage chat widget,Build a optimization upgrade targeting founder on homepage chat widget using personalized prompting to improve data quality.,founder,homepage_chat_widget,personalized_prompting,improve_data_quality,64,90,52,48,92,71.5,P2
C05726,event_taxonomy,assistive_ai,Event Taxonomy: Personalized Prompting for homepage chat widget,Build a assistive_ai upgrade targeting founder on homepage chat widget using personalized prompting to improve data quality.,founder,homepage_chat_widget,personalized_prompting,improve_data_quality,62,60,57,43,61,57.55,P3
C05727,event_taxonomy,automation,Event Taxonomy: Personalized Prompting for homepage chat widget,Build a automation upgrade targeting founder on homepage chat widget using personalized prompting to faster experiment cycles.,founder,homepage_chat_widget,personalized_prompting,faster_experiment_cycles,90,53,54,46,60,67.45,P2
C05728,event_taxonomy,integration,Event Taxonomy: Personalized Prompting for homepage chat widget,Build a integration upgrade targeting founder on homepage chat widget using personalized prompting to higher arpu.,founder,homepage_chat_widget,personalized_prompting,higher_arpu,57,82,38,62,72,66.5,P2
C05729,event_taxonomy,feature,Event Taxonomy: Personalized Prompting for homepage chat widget,Build a feature upgrade targeting founder on homepage chat widget using personalized prompting to better upgrade conversion.,founder,homepage_chat_widget,personalized_prompting,better_upgrade_conversion,47,51,60,40,61,48.7,P3
C05730,event_taxonomy,governance,Event Taxonomy: Personalized Prompting for homepage chat widget,Build a governance upgrade targeting founder on homepage chat widget using personalized prompting to better upgrade conversion.,founder,homepage_chat_widget,personalized_prompting,better_upgrade_conversion,49,69,45,55,64,57.45,P3
C05731,event_taxonomy,optimization,Event Taxonomy: Dynamic Cta for homepage chat widget,Build a optimization upgrade targeting founder on homepage chat widget using dynamic cta to increase demo bookings.,founder,homepage_chat_widget,dynamic_cta,increase_demo_bookings,73,76,48,52,73,69.55,P2
C05732,event_taxonomy,assistive_ai,Event Taxonomy: Dynamic Cta for homepage chat widget,Build a assistive_ai upgrade targeting founder on homepage chat widget using dynamic cta to increase demo bookings.,founder,homepage_chat_widget,dynamic_cta,increase_demo_bookings,67,63,42,58,85,66.9,P2
C05733,event_taxonomy,governance,Event Taxonomy: Dynamic Cta for homepage chat widget,Build a governance upgrade targeting founder on homepage chat widget using dynamic cta to raise trial to paid.,founder,homepage_chat_widget,dynamic_cta,raise_trial_to_paid,66,83,28,72,91,75.2,P2
C05734,event_taxonomy,qa_guardrail,Event Taxonomy: Dynamic Cta for homepage chat widget,Build a qa_guardrail upgrade targeting founder on homepage chat widget using dynamic cta to raise trial to paid.,founder,homepage_chat_widget,dynamic_cta,raise_trial_to_paid,73,67,44,56,76,68.55,P2
C05735,event_taxonomy,optimization,Event Taxonomy: Dynamic Cta for homepage chat widget,Build a optimization upgrade targeting founder on homepage chat widget using dynamic cta to reduce cac.,founder,homepage_chat_widget,dynamic_cta,reduce_cac,67,80,68,32,80,65.2,P3
C05736,event_taxonomy,assistive_ai,Event Taxonomy: Dynamic Cta for homepage chat widget,Build a assistive_ai upgrade targeting founder on homepage chat widget using dynamic cta to reduce cac.,founder,homepage_chat_widget,dynamic_cta,reduce_cac,58,59,51,49,76,59.15,P3
C05737,event_taxonomy,automation,Event Taxonomy: Dynamic Cta for homepage chat widget,Build a automation upgrade targeting founder on homepage chat widget using dynamic cta to improve ad ctr.,founder,homepage_chat_widget,dynamic_cta,improve_ad_ctr,61,76,33,67,83,69.25,P2
C05738,event_taxonomy,workflow,Event Taxonomy: Dynamic Cta for homepage chat widget,Build a workflow upgrade targeting founder on homepage chat widget using dynamic cta to lower cpc.,founder,homepage_chat_widget,dynamic_cta,lower_cpc,49,42,46,54,83,53.35,P3
C05739,event_taxonomy,integration,Event Taxonomy: Dynamic Cta for homepage chat widget,Build a integration upgrade targeting founder on homepage chat widget using dynamic cta to improve data quality.,founder,homepage_chat_widget,dynamic_cta,improve_data_quality,66,46,61,39,69,56.05,P3
C05740,event_taxonomy,optimization,Event Taxonomy: Dynamic Cta for homepage chat widget,Build a optimization upgrade targeting founder on homepage chat widget using dynamic cta to better upgrade conversion.,founder,homepage_chat_widget,dynamic_cta,better_upgrade_conversion,65,60,48,52,81,63.55,P3
C05741,event_taxonomy,qa_guardrail,Event Taxonomy: Dynamic Cta for homepage chat widget,Build a qa_guardrail upgrade targeting founder on homepage chat widget using dynamic cta to better upgrade conversion.,founder,homepage_chat_widget,dynamic_cta,better_upgrade_conversion,63,33,56,44,82,54.55,P3
C05742,event_taxonomy,integration,Event Taxonomy: Intent Detection for homepage chat widget,Build a integration upgrade targeting founder on homepage chat widget using intent detection to increase demo bookings.,founder,homepage_chat_widget,intent_detection,increase_demo_bookings,67,61,71,29,82,60.15,P3
C05743,event_taxonomy,integration,Event Taxonomy: Intent Detection for homepage chat widget,Build a integration upgrade targeting founder on homepage chat widget using intent detection to improve mql to sql.,founder,homepage_chat_widget,intent_detection,improve_mql_to_sql,57,80,30,70,96,71.2,P2
C05744,event_taxonomy,qa_guardrail,Event Taxonomy: Intent Detection for homepage chat widget,Build a qa_guardrail upgrade targeting founder on homepage chat widget using intent detection to lower cpc.,founder,homepage_chat_widget,intent_detection,lower_cpc,59,65,37,63,72,63.25,P3
C05745,event_taxonomy,qa_guardrail,Event Taxonomy: Intent Detection for homepage chat widget,Build a qa_guardrail upgrade targeting founder on homepage chat widget using intent detection to reduce churn risk.,founder,homepage_chat_widget,intent_detection,reduce_churn_risk,58,93,63,37,69,64.2,P3
C05746,event_taxonomy,playbook,Event Taxonomy: Intent Detection for homepage chat widget,Build a playbook upgrade targeting founder on homepage chat widget using intent detection to improve data quality.,founder,homepage_chat_widget,intent_detection,improve_data_quality,72,47,44,56,79,63.6,P3
C05747,event_taxonomy,integration,Event Taxonomy: Intent Detection for homepage chat widget,Build a integration upgrade targeting founder on homepage chat widget using intent detection to faster experiment cycles.,founder,homepage_chat_widget,intent_detection,faster_experiment_cycles,71,73,52,48,93,70.2,P2
C05748,event_taxonomy,optimization,Event Taxonomy: Intent Detection for homepage chat widget,Build a optimization upgrade targeting founder on homepage chat widget using intent detection to better upgrade conversion.,founder,homepage_chat_widget,intent_detection,better_upgrade_conversion,65,68,56,44,58,60.5,P3
C05749,event_taxonomy,assistive_ai,Event Taxonomy: Intent Detection for homepage chat widget,Build a assistive_ai upgrade targeting founder on homepage chat widget using intent detection to better upgrade conversion.,founder,homepage_chat_widget,intent_detection,better_upgrade_conversion,62,69,51,49,78,63.55,P3
C05750,event_taxonomy,optimization,Event Taxonomy: Fallback Recovery for homepage chat widget,Build a optimization upgrade targeting founder on homepage chat widget using fallback recovery to increase demo bookings.,founder,homepage_chat_widget,fallback_recovery,increase_demo_bookings,47,38,60,40,82,48.6,P3
C05751,event_taxonomy,optimization,Event Taxonomy: Fallback Recovery for homepage chat widget,Build a optimization upgrade targeting founder on homepage chat widget using fallback recovery to improve mql to sql.,founder,homepage_chat_widget,fallback_recovery,improve_mql_to_sql,66,62,60,40,61,59.05,P3
C05752,event_taxonomy,assistive_ai,Event Taxonomy: Fallback Recovery for homepage chat widget,Build a assistive_ai upgrade targeting founder on homepage chat widget using fallback recovery to improve mql to sql.,founder,homepage_chat_widget,fallback_recovery,improve_mql_to_sql,44,79,43,57,60,57.75,P3
C05753,event_taxonomy,governance,Event Taxonomy: Fallback Recovery for homepage chat widget,Build a governance upgrade targeting founder on homepage chat widget using fallback recovery to raise trial to paid.,founder,homepage_chat_widget,fallback_recovery,raise_trial_to_paid,59,63,48,52,80,61.75,P3
C05754,event_taxonomy,workflow,Event Taxonomy: Fallback Recovery for homepage chat widget,Build a workflow upgrade targeting founder on homepage chat widget using fallback recovery to lower cpc.,founder,homepage_chat_widget,fallback_recovery,lower_cpc,68,66,45,55,85,67.45,P2
C05755,event_taxonomy,optimization,Event Taxonomy: Fallback Recovery for homepage chat widget,Build a optimization upgrade targeting founder on homepage chat widget using fallback recovery to increase pipeline velocity.,founder,homepage_chat_widget,fallback_recovery,increase_pipeline_velocity,44,55,62,38,68,49.15,P3
C05756,event_taxonomy,assistive_ai,Event Taxonomy: Fallback Recovery for homepage chat widget,Build a assistive_ai upgrade targeting founder on homepage chat widget using fallback recovery to increase pipeline velocity.,founder,homepage_chat_widget,fallback_recovery,increase_pipeline_velocity,64,69,33,67,82,68.55,P2
C05757,event_taxonomy,playbook,Event Taxonomy: Fallback Recovery for homepage chat widget,Build a playbook upgrade targeting founder on homepage chat widget using fallback recovery to improve data quality.,founder,homepage_chat_widget,fallback_recovery,improve_data_quality,28,67,61,39,74,46.85,P3
C05758,event_taxonomy,qa_guardrail,Event Taxonomy: Fallback Recovery for homepage chat widget,Build a qa_guardrail upgrade targeting founder on homepage chat widget using fallback recovery to faster experiment cycles.,founder,homepage_chat_widget,fallback_recovery,faster_experiment_cycles,72,70,60,40,76,65.7,P3
C05759,event_taxonomy,automation,Event Taxonomy: Fallback Recovery for homepage chat widget,Build a automation upgrade targeting founder on homepage chat widget using fallback recovery to better upgrade conversion.,founder,homepage_chat_widget,fallback_recovery,better_upgrade_conversion,72,46,37,63,74,64.0,P3
C05760,event_taxonomy,integration,Event Taxonomy: Tone Adaptation for homepage chat widget,Build a integration upgrade targeting founder on homepage chat widget using tone adaptation to increase demo bookings.,founder,homepage_chat_widget,tone_adaptation,increase_demo_bookings,68,37,59,41,74,55.75,P3
